birth,death,k dimension
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
12.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
13.0,inf,1.0
