dimension,birth,death
-1.3809523809523805,inf,0.0
-1.0,0.5714285714285714,0.0
-1.0,0.5714285714285714,0.0
-1.0,0.5714285714285714,0.0
-1.0,0.5714285714285714,0.0
-1.0,0.4666666666666667,0.0
-1.0,0.4333333333333337,0.0
-1.333333333333333,0.06666666666666698,0.0
-1.0,0.3999999999999999,0.0
-1.0,0.38095238095238093,0.0
-1.0,0.375,0.0
-1.0,0.37142857142857144,0.0
-1.0,0.36363636363636354,0.0
-1.0,0.33333333333333337,0.0
-1.333333333333333,0.0,0.0
-1.0,0.31428571428571417,0.0
-1.314285714285714,0.0,0.0
-1.0,0.3111111111111111,0.0
-1.0,0.30000000000000016,0.0
-1.0,0.288888888888889,0.0
-1.0,0.288888888888889,0.0
-1.0,0.288888888888889,0.0
-1.0,0.27500000000000013,0.0
-1.0,0.25,0.0
-1.0,0.23809523809523847,0.0
-1.0,0.23809523809523814,0.0
-1.0,0.23809523809523803,0.0
-1.3142857142857145,-0.08571428571428563,0.0
-1.0,0.2250000000000001,0.0
-1.0,0.2222222222222221,0.0
-1.2666666666666666,-0.050000000000000044,0.0
-1.0,0.2142857142857144,0.0
-1.0,0.2142857142857143,0.0
-1.0,0.2142857142857144,0.0
-1.0,0.19999999999999996,0.0
-1.0,0.19999999999999996,0.0
-1.0,0.19999999999999996,0.0
-1.0,0.19999999999999996,0.0
-1.0,0.19999999999999996,0.0
-1.0,0.19999999999999996,0.0
-1.0,0.19047619047619058,0.0
-1.2000000000000002,-0.022222222222222143,0.0
-1.0,0.17142857142857149,0.0
-1.0,0.16666666666666696,0.0
-1.0,0.16666666666666674,0.0
-1.0,0.15000000000000002,0.0
-1.0,0.14285714285714302,0.0
-1.0,0.11904761904761918,0.0
-1.0,0.11428571428571432,0.0
-1.0,0.11111111111111127,0.0
-1.0,0.11111111111111094,0.0
-1.0,0.11111111111111094,0.0
-1.0,0.1000000000000002,0.0
-1.0,0.08333333333333348,0.0
-1.0999999999999996,-0.017857142857142794,0.0
-1.0,0.07500000000000007,0.0
-1.0,0.07142857142857162,0.0
-1.0,0.07142857142857151,0.0
-1.0,0.0714285714285714,0.0
-1.0,0.06666666666666687,0.0
-1.0,0.06666666666666687,0.0
-1.0,0.05555555555555558,0.0
-1.0,0.050000000000000155,0.0
-1.0,0.04761904761904767,0.0
-1.0,0.02857142857142858,0.0
-1.0,0.025000000000000022,0.0
-1.0,0.02499999999999991,0.0
-1.0,0.02380952380952439,0.0
-1.0,0.02380952380952428,0.0
-1.0,0.023809523809523947,0.0
-1.0,0.023809523809523947,0.0
-1.0,4.440892098500626e-16,0.0
-1.0,2.220446049250313e-16,0.0
-1.0,2.220446049250313e-16,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,1.1102230246251565e-16,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,1.1102230246251565e-16,0.0
-1.0,1.1102230246251565e-16,0.0
-1.0,0.0,0.0
-1.0999999999999996,-0.09999999999999964,0.0
-1.0,-2.220446049250313e-16,0.0
-1.0,-0.023809523809523725,0.0
-1.0,-0.028571428571428692,0.0
-1.0,-0.033333333333333215,0.0
-1.0,-0.033333333333333215,0.0
-1.0,-0.033333333333333215,0.0
-1.0,-0.033333333333333215,0.0
-1.0,-0.03571428571428559,0.0
-1.0,-0.03571428571428559,0.0
-1.0,-0.04166666666666652,0.0
-1.0666666666666664,-0.11111111111111094,0.0
-1.0,-0.04999999999999982,0.0
-1.0,-0.04999999999999982,0.0
-1.0,-0.04999999999999982,0.0
-1.0,-0.05555555555555536,0.0
-1.0,-0.0555555555555558,0.0
-1.0,-0.05714285714285694,0.0
-1.0,-0.05714285714285716,0.0
-1.0,-0.06666666666666643,0.0
-1.0999999999999996,-0.16666666666666674,0.0
-1.0,-0.07500000000000018,0.0
-1.0,-0.08333333333333304,0.0
-1.0,-0.08571428571428563,0.0
-1.0,-0.08571428571428585,0.0
-1.0,-0.0888888888888888,0.0
-1.0,-0.08928571428571419,0.0
-1.0,-0.08928571428571419,0.0
-1.0,-0.09523809523809512,0.0
-1.0,-0.09999999999999987,0.0
-1.0,-0.09999999999999987,0.0
-1.0,-0.10000000000000009,0.0
-1.0,-0.10000000000000009,0.0
-1.0,-0.10000000000000009,0.0
-1.0,-0.10714285714285676,0.0
-1.0,-0.11111111111111072,0.0
-1.0714285714285712,-0.19047619047619024,0.0
-1.0,-0.11904761904761907,0.0
-1.0,-0.11904761904761907,0.0
-1.0,-0.11904761904761907,0.0
-1.0,-0.12499999999999978,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.13333333333333308,0.0
-1.0,-0.1333333333333333,0.0
-1.0,-0.1333333333333333,0.0
-1.2666666666666666,-0.40000000000000013,0.0
-1.0,-0.14285714285714257,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.16071428571428537,0.0
-1.0,-0.16666666666666607,0.0
-1.0,-0.1666666666666663,0.0
-1.0,-0.1666666666666663,0.0
-1.0,-0.1666666666666663,0.0
-1.0,-0.1666666666666663,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666674,0.0
-1.0,-0.16666666666666674,0.0
-1.0,-0.16666666666666674,0.0
-1.0,-0.16666666666666674,0.0
-1.0,-0.16666666666666674,0.0
-1.0,-0.17500000000000004,0.0
-1.0,-0.17857142857142838,0.0
-1.0,-0.1857142857142855,0.0
-1.0,-0.19047619047619024,0.0
-1.0,-0.19047619047619047,0.0
-1.0,-0.19642857142857162,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999996,0.0
-1.0,-0.19999999999999996,0.0
-1.0,-0.19999999999999996,0.0
-1.0,-0.20000000000000018,0.0
-1.0,-0.20000000000000018,0.0
-1.0,-0.20000000000000018,0.0
-1.0,-0.20000000000000018,0.0
-1.0,-0.20000000000000018,0.0
-1.166666666666667,-0.371428571428571,0.0
-1.0,-0.20833333333333304,0.0
-1.0,-0.22857142857142865,0.0
-1.0,-0.23333333333333295,0.0
-1.0,-0.2333333333333334,0.0
