dimension,birth,death
-1.0,inf,0.0
-1.0,0.00017650767220392822,0.0
-1.0,0.0001571531189184288,0.0
-1.0,9.771990286726384e-05,0.0
-1.0,8.473708281118093e-05,0.0
-1.0,8.095659068031433e-05,0.0
-1.0,7.99061598889387e-05,0.0
-1.0,7.829303850141395e-05,0.0
-1.0,6.778125913316114e-05,0.0
-1.0,6.747013545996345e-05,0.0
-1.0,6.743083888408718e-05,0.0
-1.0,6.698455558845153e-05,0.0
-1.0,6.690210696149045e-05,0.0
-1.0,6.25397946353002e-05,0.0
-1.0,6.057826971172533e-05,0.0
-1.0,5.976764726924967e-05,0.0
-1.0,5.902510037893624e-05,0.0
-1.0,5.8669371343519015e-05,0.0
-1.0,5.853044070381854e-05,0.0
-1.0,5.705548130870671e-05,0.0
-1.0,5.5036859268591115e-05,0.0
-1.0,5.414964850506269e-05,0.0
-1.0,5.358066488939622e-05,0.0
-1.0,5.307930751045001e-05,0.0
-1.0,5.274056256232698e-05,0.0
-1.0,5.2272499806707046e-05,0.0
-1.0,5.168285803649151e-05,0.0
-1.0,5.152317315845029e-05,0.0
-1.0,5.0662293839263194e-05,0.0
-1.0,4.9594098752094806e-05,0.0
-1.0,4.807134611086119e-05,0.0
-1.0,4.794140910366928e-05,0.0
-1.0,4.772163219110541e-05,0.0
-1.0,4.747003161585659e-05,0.0
-1.0,4.718571198742417e-05,0.0
-1.0,4.663092770474599e-05,0.0
-1.0,4.61705424018354e-05,0.0
-1.0,4.5958997711341606e-05,0.0
-1.0,4.4187057575263854e-05,0.0
-1.0,4.279900273049882e-05,0.0
-1.0,4.265894916295531e-05,0.0
-1.0,4.2192036273959434e-05,0.0
-1.0,4.1451010298239454e-05,0.0
-1.0,4.1116715906598154e-05,0.0
-1.0,4.092981561035816e-05,0.0
-1.0,4.086317179545228e-05,0.0
-1.0,4.0365450097993284e-05,0.0
-1.0,3.9791720701129295e-05,0.0
-1.0,3.9365518968660025e-05,0.0
-1.0,3.899232450302766e-05,0.0
-1.0,3.8263529885567176e-05,0.0
-1.0,3.784361357572011e-05,0.0
-1.0,3.668690091138036e-05,0.0
-1.0,3.631171447529439e-05,0.0
-1.0,3.62790491553092e-05,0.0
-1.0,3.6255854898666924e-05,0.0
-1.0,3.622712549691481e-05,0.0
-1.0,3.6006292679420075e-05,0.0
-1.0,3.594480917014019e-05,0.0
-1.0,3.552371842324393e-05,0.0
-1.0,3.4493471540886954e-05,0.0
-1.0,3.4082759829170594e-05,0.0
-1.0,3.401216851235139e-05,0.0
-1.0,3.3897150947980804e-05,0.0
-1.0,3.375066057754178e-05,0.0
-1.0,3.364552201202699e-05,0.0
-1.0,3.354846476032677e-05,0.0
-1.0,3.348416651673905e-05,0.0
-1.0,3.3443921226885335e-05,0.0
-1.0,3.335436835205209e-05,0.0
-1.0,3.2538121983998504e-05,0.0
-1.0,3.2467568951009446e-05,0.0
-1.0,3.2402273716139116e-05,0.0
-1.0,3.2334572846678085e-05,0.0
-1.0,3.202397545513329e-05,0.0
-1.0,3.1960119892935734e-05,0.0
-1.0,3.190806191004269e-05,0.0
-1.0,3.183073954880677e-05,0.0
-1.0,3.173645416252255e-05,0.0
-1.0,3.154716003226721e-05,0.0
-1.0,3.145942606536599e-05,0.0
-1.0,3.138971435503054e-05,0.0
-1.0,3.138876558333751e-05,0.0
-1.0,3.136117381201106e-05,0.0
-1.0,3.133685100231269e-05,0.0
-1.0,3.110464590683964e-05,0.0
-1.0,3.100937129593135e-05,0.0
-1.0,3.084952662422188e-05,0.0
-1.0,3.0840020966320574e-05,0.0
-1.0,3.076369195649355e-05,0.0
-1.0,3.0347862436929234e-05,0.0
-1.0,3.0345662351905716e-05,0.0
-1.0,2.979835248029583e-05,0.0
-1.0,2.9654437606633944e-05,0.0
-1.0,2.9648023633335853e-05,0.0
-1.0,2.91757450645244e-05,0.0
-1.0,2.905734288264695e-05,0.0
-1.0,2.870948756543395e-05,0.0
-1.0,2.869364031450422e-05,0.0
-1.0,2.8673552540386212e-05,0.0
-1.0,2.8619791476043567e-05,0.0
-1.0,2.839348933536875e-05,0.0
-1.0,2.829601246297541e-05,0.0
-1.0,2.807423241910856e-05,0.0
-1.0,2.8070694347965454e-05,0.0
-1.0,2.8023622223992483e-05,0.0
-1.0,2.7814721369170254e-05,0.0
-1.0,2.746615692586277e-05,0.0
-1.0,2.728644460663169e-05,0.0
-1.0,2.726857902286799e-05,0.0
-1.0,2.7260459395724827e-05,0.0
-1.0,2.709128094596093e-05,0.0
-1.0,2.7067144875009867e-05,0.0
-1.0,2.6910524735654835e-05,0.0
-1.0,2.688509324358077e-05,0.0
-1.0,2.6872623840308207e-05,0.0
-1.0,2.6717963558131794e-05,0.0
-1.0,2.671406259459386e-05,0.0
-1.0,2.6639801642831875e-05,0.0
-1.0,2.66005995408223e-05,0.0
-1.0,2.6507512308370455e-05,0.0
-1.0,2.648175914078487e-05,0.0
-1.0,2.6469009468192066e-05,0.0
-1.0,2.6372071405042846e-05,0.0
-1.0,2.6282927271157248e-05,0.0
-1.0,2.6222620631641342e-05,0.0
-1.0,2.6222435562381658e-05,0.0
-1.0,2.610973915118823e-05,0.0
-1.0,2.5982291862155103e-05,0.0
-1.0,2.5973948253313653e-05,0.0
-1.0,2.5934821525033035e-05,0.0
-1.0,2.593417046828895e-05,0.0
-1.0,2.5867231514276664e-05,0.0
-1.0,2.558365293495663e-05,0.0
-1.0,2.5521093792418756e-05,0.0
-1.0,2.5495242695793674e-05,0.0
-1.0,2.531528094197514e-05,0.0
-1.0,2.5273095096883615e-05,0.0
-1.0,2.52106458238967e-05,0.0
-1.0,2.518748503235813e-05,0.0
-1.0,2.518524489348165e-05,0.0
-1.0,2.514959378890945e-05,0.0
-1.0,2.5081066611789793e-05,0.0
-1.0,2.5023611352995755e-05,0.0
-1.0,2.4782865252191565e-05,0.0
-1.0,2.4776992352180326e-05,0.0
-1.0,2.453158308607446e-05,0.0
-1.0,2.4476619685557308e-05,0.0
-1.0,2.44233702679633e-05,0.0
-1.0,2.439399668179439e-05,0.0
-1.0,2.437492982973561e-05,0.0
-1.0,2.4253010872047603e-05,0.0
-1.0,2.4175698953824805e-05,0.0
-1.0,2.4112861518876562e-05,0.0
-1.0,2.4097499609326894e-05,0.0
-1.0,2.4047645239989743e-05,0.0
-1.0,2.3993530098707753e-05,0.0
