dimension,birth,death
-1.807594154698916e-14,inf,0.0
0.315683606785646,18.99999999999987,0.0
1.160493765944447,19.17557132632985,0.0
0.33611170549562064,16.800848210718996,0.0
1.3854630901333282,17.015860713785564,0.0
2.6153946092437876,15.332868799498023,0.0
6.20969613586691,18.59442756557861,0.0
5.222010689061877,16.758313799060936,0.0
6.424162398348029,16.967855624497826,0.0
10.577358939330201,18.262870642577806,0.0
7.244877393392982,14.080906450427364,0.0
9.124835045823717,11.02264332797486,0.0
9.078678038259678,10.825850649841868,0.0
26.46847490761341,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
41.70399091761318,inf,1.0
8.179621963309339,inf,1.0
11.476928175309833,inf,1.0
12.05948593305267,inf,1.0
12.05948593305267,inf,1.0
13.807175433599415,inf,1.0
14.080906450427364,inf,1.0
14.196041313173989,inf,1.0
14.196041313173989,inf,1.0
14.196041313173989,inf,1.0
14.581493885205425,inf,1.0
14.732410009731284,inf,1.0
14.732410009731284,inf,1.0
15.332868799498023,inf,1.0
15.385839225185414,inf,1.0
15.385839225185414,inf,1.0
15.884068624788483,inf,1.0
15.884068624788483,inf,1.0
16.23399379980138,inf,1.0
16.23399379980138,inf,1.0
16.23399379980138,inf,1.0
16.36597813436796,inf,1.0
16.36597813436796,inf,1.0
16.697520837861028,inf,1.0
16.758313799060936,inf,1.0
16.758313799060936,inf,1.0
16.800848210718996,inf,1.0
16.800848210718996,inf,1.0
16.967855624497826,inf,1.0
16.967855624497826,inf,1.0
17.28447142911498,inf,1.0
17.28447142911498,inf,1.0
17.28447142911498,inf,1.0
17.28447142911498,inf,1.0
17.366943073111155,inf,1.0
17.366943073111155,inf,1.0
17.366943073111155,inf,1.0
17.632199211520007,inf,1.0
17.632199211520007,inf,1.0
17.632199211520007,inf,1.0
17.632199211520007,inf,1.0
17.632199211520007,inf,1.0
17.732117872840046,inf,1.0
17.732117872840046,inf,1.0
17.732117872840046,inf,1.0
17.732117872840046,inf,1.0
17.866095251050545,inf,1.0
18.12814212433898,inf,1.0
18.12814212433898,inf,1.0
18.12814212433898,inf,1.0
18.262870642577806,inf,1.0
18.262870642577806,inf,1.0
18.262870642577806,inf,1.0
18.55713504028447,inf,1.0
18.55713504028447,inf,1.0
18.55713504028447,inf,1.0
18.59442756557861,inf,1.0
18.59442756557861,inf,1.0
18.764382349964556,inf,1.0
18.829977194576042,inf,1.0
18.829977194576042,inf,1.0
18.953839842644715,inf,1.0
18.953839842644715,inf,1.0
18.953839842644715,inf,1.0
18.953839842644715,inf,1.0
18.953839842644715,inf,1.0
18.99999999999987,inf,1.0
18.99999999999987,inf,1.0
19.078542274177572,inf,1.0
19.078542274177572,inf,1.0
19.078542274177572,inf,1.0
19.078542274177572,inf,1.0
19.078542274177572,inf,1.0
19.078542274177572,inf,1.0
19.17557132632985,inf,1.0
19.17557132632985,inf,1.0
19.17557132632985,inf,1.0
19.25511820525113,inf,1.0
19.25511820525113,inf,1.0
19.25511820525113,inf,1.0
19.25511820525113,inf,1.0
19.340150603726872,inf,1.0
19.340150603726872,inf,1.0
19.340150603726872,inf,1.0
19.340150603726872,inf,1.0
19.400632321169326,inf,1.0
19.438283955870276,inf,1.0
19.438283955870276,inf,1.0
19.438283955870276,inf,1.0
19.438283955870276,inf,1.0
19.54220870104422,inf,1.0
19.54220870104422,inf,1.0
19.54220870104422,inf,1.0
19.54220870104422,inf,1.0
19.54220870104422,inf,1.0
19.85425010113621,inf,1.0
19.85425010113621,inf,1.0
19.85425010113621,inf,1.0
19.96526118508231,inf,1.0
19.96526118508231,inf,1.0
19.96526118508231,inf,1.0
19.96526118508231,inf,1.0
20.03120810182184,inf,1.0
20.03120810182184,inf,1.0
20.03120810182184,inf,1.0
20.327170842516882,inf,1.0
20.327170842516882,inf,1.0
20.340302366407325,inf,1.0
20.340302366407325,inf,1.0
20.340302366407325,inf,1.0
20.340302366407325,inf,1.0
20.340302366407325,inf,1.0
20.340302366407325,inf,1.0
20.340302366407325,inf,1.0
20.387726739899435,inf,1.0
20.387726739899435,inf,1.0
20.64047657916142,inf,1.0
20.64047657916142,inf,1.0
20.64047657916142,inf,1.0
20.64047657916142,inf,1.0
20.686412547193083,inf,1.0
20.686412547193083,inf,1.0
20.686412547193083,inf,1.0
20.686412547193083,inf,1.0
20.686412547193083,inf,1.0
20.686412547193083,inf,1.0
20.686412547193083,inf,1.0
20.686412547193083,inf,1.0
20.737208211004894,inf,1.0
20.737208211004894,inf,1.0
20.737208211004894,inf,1.0
20.831731387924002,inf,1.0
20.831731387924002,inf,1.0
20.831731387924002,inf,1.0
20.831731387924002,inf,1.0
20.965541190086885,inf,1.0
20.965541190086885,inf,1.0
