dimension,birth,death
-1.314285714285714,inf,0.0
-1.0,0.5714285714285715,0.0
-1.0,0.5714285714285714,0.0
-1.0,0.5714285714285714,0.0
-1.0,0.5,0.0
-1.0,0.4666666666666668,0.0
-1.0,0.43333333333333335,0.0
-1.2666666666666666,0.15000000000000013,0.0
-1.0,0.40000000000000036,0.0
-1.0,0.40000000000000024,0.0
-1.2000000000000002,0.19999999999999996,0.0
-1.0,0.4,0.0
-1.0,0.4,0.0
-1.0,0.4,0.0
-1.2666666666666666,0.125,0.0
-1.2666666666666666,0.11904761904761907,0.0
-1.0,0.377777777777778,0.0
-1.0,0.3777777777777779,0.0
-1.0,0.3333333333333336,0.0
-1.0,0.3142857142857144,0.0
-1.0,0.30000000000000016,0.0
-1.0,0.28571428571428603,0.0
-1.0,0.2777777777777777,0.0
-1.0,0.26666666666666694,0.0
-1.0,0.2619047619047621,0.0
-1.0,0.261904761904762,0.0
-1.0,0.261904761904762,0.0
-1.0,0.26190476190476186,0.0
-1.0,0.2571428571428571,0.0
-1.0,0.22222222222222243,0.0
-1.0,0.20000000000000018,0.0
-1.0,0.19999999999999996,0.0
-1.0,0.1777777777777778,0.0
-1.0,0.16666666666666685,0.0
-1.0,0.16666666666666674,0.0
-1.0,0.16666666666666674,0.0
-1.0,0.16666666666666674,0.0
-1.0,0.16666666666666674,0.0
-1.0,0.16666666666666674,0.0
-1.0,0.16666666666666663,0.0
-1.0,0.15000000000000013,0.0
-1.0,0.15000000000000002,0.0
-1.0,0.14285714285714313,0.0
-1.0,0.13333333333333353,0.0
-1.0,0.13333333333333341,0.0
-1.0,0.1250000000000001,0.0
-1.0,0.125,0.0
-1.0,0.11904761904761918,0.0
-1.0,0.11904761904761907,0.0
-1.1666666666666665,-0.050000000000000044,0.0
-1.0,0.11428571428571432,0.0
-1.0,0.11428571428571421,0.0
-1.0,0.11111111111111127,0.0
-1.0,0.10000000000000009,0.0
-1.0,0.1000000000000002,0.0
-1.0,0.10000000000000009,0.0
-1.0,0.08571428571428596,0.0
-1.0,0.08333333333333348,0.0
-1.0,0.06666666666666676,0.0
-1.0,0.06666666666666676,0.0
-1.0,0.06666666666666676,0.0
-1.0,0.06666666666666687,0.0
-1.0,0.06666666666666687,0.0
-1.0,0.0634920634920636,0.0
-1.0,0.04761904761904778,0.0
-1.0,0.04761904761904756,0.0
-1.0,0.03333333333333355,0.0
-1.0,0.03333333333333355,0.0
-1.0,0.02857142857142847,0.0
-1.0,0.025000000000000133,0.0
-1.0,0.025000000000000022,0.0
-1.0,0.02499999999999991,0.0
-1.0,0.02499999999999991,0.0
-1.0,0.023809523809523836,0.0
-1.0,0.023809523809523725,0.0
-1.0,0.017857142857142905,0.0
-1.0,3.3306690738754696e-16,0.0
-1.0,3.3306690738754696e-16,0.0
-1.0,2.220446049250313e-16,0.0
-1.0,2.220446049250313e-16,0.0
-1.0,2.220446049250313e-16,0.0
-1.0,2.220446049250313e-16,0.0
-1.0,2.220446049250313e-16,0.0
-1.2000000000000002,-0.20000000000000018,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,1.1102230246251565e-16,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,0.0,0.0
-1.0,-0.017857142857142794,0.0
-1.0,-0.02857142857142847,0.0
-1.0,-0.02857142857142847,0.0
-1.0,-0.033333333333333215,0.0
-1.0,-0.033333333333333215,0.0
-1.0,-0.04166666666666652,0.0
-1.0,-0.04166666666666652,0.0
-1.0,-0.044444444444444065,0.0
-1.0,-0.04761904761904745,0.0
-1.0,-0.055555555555555136,0.0
-1.0,-0.05714285714285694,0.0
-1.0,-0.05714285714285694,0.0
-1.0,-0.05714285714285694,0.0
-1.0,-0.05714285714285694,0.0
-1.0,-0.05714285714285716,0.0
-1.0,-0.05714285714285716,0.0
-1.0,-0.06666666666666665,0.0
-1.0,-0.07499999999999996,0.0
-1.0,-0.08333333333333304,0.0
-1.0,-0.08571428571428541,0.0
-1.0,-0.08571428571428541,0.0
-1.0,-0.08571428571428563,0.0
-1.0,-0.08928571428571419,0.0
-1.1,-0.19047619047619024,0.0
-1.0,-0.0952380952380949,0.0
-1.0,-0.09523809523809512,0.0
-1.0,-0.10714285714285698,0.0
-1.0,-0.1071428571428572,0.0
-1.0,-0.11904761904761862,0.0
-1.0,-0.11904761904761885,0.0
-1.0,-0.12499999999999978,0.0
-1.0,-0.12499999999999978,0.0
-1.0,-0.12499999999999978,0.0
-1.0,-0.12499999999999978,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.125,0.0
-1.0,-0.13333333333333308,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.1428571428571428,0.0
-1.0,-0.14285714285714302,0.0
-1.0,-0.1607142857142856,0.0
-1.0,-0.1666666666666663,0.0
-1.0,-0.1666666666666663,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666652,0.0
-1.0,-0.16666666666666674,0.0
-1.0,-0.16666666666666674,0.0
-1.0,-0.17142857142857126,0.0
-1.0,-0.1904761904761898,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999973,0.0
-1.0,-0.19999999999999996,0.0
-1.0,-0.19999999999999996,0.0
-1.0,-0.19999999999999996,0.0
-1.0,-0.20000000000000018,0.0
-1.0,-0.20000000000000018,0.0
-1.0,-0.20833333333333326,0.0
-1.0,-0.22222222222222165,0.0
-1.0,-0.22499999999999987,0.0
-1.0,-0.2285714285714282,0.0
-1.0,-0.22857142857142843,0.0
-1.0,-0.22857142857142843,0.0
-1.0,-0.22857142857142843,0.0
-1.0,-0.22857142857142843,0.0
-1.0,-0.22857142857142843,0.0
-1.0,-0.22857142857142865,0.0
-1.0,-0.22857142857142865,0.0
-1.0,-0.22857142857142865,0.0
-1.0,-0.2333333333333334,0.0
-1.0,-0.23809523809523792,0.0
-1.0,-0.24999999999999978,0.0
-1.0,-0.24999999999999978,0.0
-1.0,-0.25,0.0
-1.0,-0.25,0.0
-1.0,-0.25,0.0
-1.0,-0.25,0.0
-1.0,-0.2619047619047614,0.0
-1.0,-0.2619047619047614,0.0
-1.0,-0.26190476190476186,0.0
-1.0,-0.26190476190476186,0.0
-1.0,-0.2777777777777777,0.0
-1.0,-0.28571428571428514,0.0
-1.0,-0.28571428571428537,0.0
-1.0,-0.28571428571428537,0.0
-1.0,-0.2857142857142856,0.0
-1.0,-0.2857142857142856,0.0
-1.0,-0.2857142857142856,0.0
-1.0,-0.2857142857142856,0.0
-1.0,-0.2857142857142856,0.0
-1.0,-0.2857142857142856,0.0
-1.0,-0.2857142857142856,0.0
-1.0,-0.2857142857142858,0.0
-1.0,-0.2999999999999996,0.0
-1.0,-0.2999999999999998,0.0
-1.0,-0.30952380952380887,0.0
-1.0,-0.30952380952380887,0.0
-1.0,-0.3095238095238093,0.0
-1.0,-0.3095238095238093,0.0
-1.0,-0.30952380952380953,0.0
-1.0,-0.31111111111111134,0.0
-1.0,-0.32499999999999996,0.0
-1.0,-0.3333333333333326,0.0
-1.0,-0.3333333333333328,0.0
-1.0,-0.33333333333333304,0.0
-1.0,-0.33333333333333304,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.33333333333333326,0.0
-1.0,-0.3333333333333335,0.0
-1.0,-0.3333333333333335,0.0
-1.0,-0.3428571428571425,0.0
-1.0,-0.34285714285714275,0.0
-1.0,-0.3555555555555552,0.0
