dimension,birth,death
-1.0,inf,0.0
-1.0,0.33571428571428596,0.0
-1.0,0.30074074074074075,0.0
-1.0,0.2558983666061708,0.0
-1.0,0.2250000000000001,0.0
-1.0,0.20606060606060594,0.0
-1.0,0.19393939393939408,0.0
-1.0,0.19393939393939408,0.0
-1.0,0.1937500000000001,0.0
-1.0,0.1874999999999999,0.0
-1.0,0.18421052631578982,0.0
-1.0,0.15714285714285758,0.0
-1.0,0.13133640552995396,0.0
-1.0,0.12931034482758608,0.0
-1.0,0.12500000000000022,0.0
-1.0,0.12254901960784337,0.0
-1.0,0.12254901960784315,0.0
-1.0,0.12142857142857166,0.0
-1.0,0.10991636798088433,0.0
-1.0,0.10714285714285743,0.0
-1.0,0.09722222222222221,0.0
-1.0,0.09627329192546608,0.0
-1.0,0.09627329192546619,0.0
-1.0,0.08982683982683981,0.0
-1.0,0.0879765395894434,0.0
-1.0,0.08797653958944318,0.0
-1.0,0.0857142857142863,0.0
-1.0,0.07692307692307687,0.0
-1.0,0.07606490872211003,0.0
-1.0,0.07606490872210947,0.0
-1.0,0.07606490872210936,0.0
-1.0,0.07526881720430123,0.0
-1.0,0.06907894736842102,0.0
-1.0,0.06547619047619113,0.0
-1.0,0.061594202898550554,0.0
-1.0,0.059561128526645746,0.0
-1.0,0.0584795321637428,0.0
-1.0,0.05833333333333346,0.0
-1.0,0.057142857142857384,0.0
-1.0,0.054545454545454786,0.0
-1.0,0.05423280423280452,0.0
-1.0,0.05376344086021512,0.0
-1.0,0.04298642533936703,0.0
-1.0,0.0353535353535358,0.0
-1.0,0.03508771929824617,0.0
-1.0,0.03439153439153453,0.0
-1.0,0.028265107212475882,0.0
-1.0,0.027777777777778012,0.0
-1.0,0.02747252747252793,0.0
-1.0,0.026315789473684292,0.0
-1.0,0.02520161290322598,0.0
-1.0,0.02447163515016726,0.0
-1.0,0.02222222222222192,0.0
-1.0,0.01838235294117674,0.0
-1.0,0.01587301587301615,0.0
-1.0,0.013333333333333752,0.0
-1.0,0.00896057347670276,0.0
-1.0,0.00574712643678188,0.0
-1.0,0.004385964912280937,0.0
-1.0,0.0039215686274514105,0.0
-1.0,0.003024193548387233,0.0
-1.0,0.0028985507246377384,0.0
-1.0,0.0026525198938992522,0.0
-1.0,2.220446049250313e-16,0.0
-1.0,1.1102230246251565e-16,0.0
-1.0,1.1102230246251565e-16,0.0
-1.0,1.1102230246251565e-16,0.0
-1.0,-2.220446049250313e-16,0.0
-1.0,-0.0010582010582007584,0.0
-1.0,-0.0010582010582012025,0.0
-1.0,-0.0014992503748127994,0.0
-1.0,-0.0043290043290042934,0.0
-1.0,-0.005050505050504972,0.0
-1.0,-0.007518796992481036,0.0
-1.0,-0.008602150537634579,0.0
-1.0,-0.009909909909909809,0.0
-1.0,-0.010775862068965303,0.0
-1.0,-0.011904761904761196,0.0
-1.0,-0.012820512820512775,0.0
-1.0,-0.014260249554366888,0.0
-1.0,-0.014736842105262937,0.0
-1.0,-0.019061583577711927,0.0
-1.0,-0.019230769230768496,0.0
-1.0,-0.019886363636363313,0.0
-1.0,-0.02121212121212057,0.0
-1.0,-0.02525252525252486,0.0
-1.0,-0.025283347863993333,0.0
-1.0,-0.02564102564102555,0.0
-1.0,-0.02692307692307705,0.0
-1.0,-0.026986506746626393,0.0
-1.0,-0.02702702702702675,0.0
-1.0,-0.02762923351158686,0.0
-1.0,-0.029411764705882026,0.0
-1.0,-0.02941176470588225,0.0
-1.0,-0.030303030303030054,0.0
-1.0,-0.03188405797101379,0.0
-1.0,-0.03225806451612856,0.0
-1.0,-0.035196687370600444,0.0
-1.0,-0.035714285714285365,0.0
-1.0,-0.035714285714285365,0.0
-1.0,-0.03580901856763963,0.0
-1.0,-0.03603603603603611,0.0
-1.0,-0.03603603603603611,0.0
-1.0,-0.036363636363636154,0.0
-1.0,-0.03652173913043488,0.0
-1.0,-0.03673835125448033,0.0
-1.0,-0.03703703703703676,0.0
-1.0,-0.037151702786377694,0.0
-1.0,-0.03888888888888875,0.0
-1.0,-0.041467304625198986,0.0
-1.0,-0.04545454545454519,0.0
-1.0,-0.04629629629629606,0.0
-1.0,-0.04838709677419306,0.0
-1.0,-0.052173913043478404,0.0
-1.0,-0.05529953917050667,0.0
-1.0,-0.0588235294117645,0.0
-1.0,-0.060000000000000275,0.0
-1.0,-0.06586021505376305,0.0
-1.0,-0.0658602150537635,0.0
-1.0,-0.06609195402298851,0.0
-1.0,-0.06621392190152742,0.0
-1.0,-0.06666666666666621,0.0
-1.0,-0.06696428571428537,0.0
-1.0,-0.0690476190476188,0.0
-1.0,-0.06926406926406892,0.0
-1.0,-0.06944444444444464,0.0
-1.0,-0.0707070707070705,0.0
-1.0,-0.07157258064516125,0.0
-1.0,-0.07175925925925908,0.0
-1.0,-0.07407407407407396,0.0
-1.0,-0.07465437788018425,0.0
-1.0,-0.07657657657657646,0.0
-1.0,-0.0772413793103448,0.0
-1.0,-0.0779220779220775,0.0
-1.0,-0.07916666666666661,0.0
-1.0,-0.08064516129032229,0.0
-1.0,-0.08241758241758212,0.0
-1.0,-0.082995951417004,0.0
-1.0,-0.08333333333333304,0.0
-1.0,-0.08333333333333326,0.0
-1.0,-0.08680555555555536,0.0
-1.0,-0.08684546615581046,0.0
-1.0,-0.08777429467084619,0.0
-1.0,-0.08836206896551713,0.0
-1.0,-0.0886243386243386,0.0
-1.0,-0.08939708939708924,0.0
-1.0,-0.08974358974358987,0.0
-1.0,-0.0902777777777779,0.0
-1.0,-0.09259259259259234,0.0
-1.0,-0.09392789373814003,0.0
-1.0,-0.09411764705882364,0.0
-1.0,-0.0948275862068968,0.0
-1.0,-0.09523809523809468,0.0
-1.0,-0.09607843137254846,0.0
-1.0,-0.09627329192546541,0.0
-1.0,-0.09636363636363621,0.0
-1.0,-0.09677419354838679,0.0
-1.0,-0.09821428571428537,0.0
-1.0,-0.09873949579831875,0.0
-1.0,-0.10117302052785848,0.0
-1.0,-0.10344827586206828,0.0
-1.0,-0.10588235294117543,0.0
-1.0,-0.10622710622710563,0.0
-1.0,-0.1074879227053136,0.0
-1.0,-0.10769230769230709,0.0
-1.0,-0.10935441370223953,0.0
-1.0,-0.10962566844919741,0.0
-1.0,-0.11333333333333284,0.0
-1.0,-0.1153017241379306,0.0
-1.0,-0.11576354679802936,0.0
-1.0,-0.11680911680911654,0.0
