dimension,birth,death
-1.0,inf,0.0
-1.0,0.19067020384431807,0.0
-1.0,0.06908651292378017,0.0
-1.0,0.05060644053877028,0.0
-1.0,0.04988228986122088,0.0
-1.0,0.04781540616636033,0.0
-1.0,0.046004536148495895,0.0
-1.0,0.04056414640947915,0.0
-1.0,0.03921462924209394,0.0
-1.0,0.037479373017351054,0.0
-1.0,0.036458364854330495,0.0
-1.0,0.035705483660241975,0.0
-1.0,0.03531705456664156,0.0
-1.0,0.03512981521115101,0.0
-1.0,0.034468005991334434,0.0
-1.0,0.03387148646417577,0.0
-1.0,0.0324723674211587,0.0
-1.0,0.03193689813280594,0.0
-1.0,0.03151339831260167,0.0
-1.0,0.03134682140114703,0.0
-1.0,0.030772342628611934,0.0
-1.0,0.030512007386612666,0.0
-1.0,0.027950012073842224,0.0
-1.0,0.025965567235780043,0.0
-1.0,0.02492159391966729,0.0
-1.0,0.024507350242980026,0.0
-1.0,0.022469996737559467,0.0
-1.0,0.022038458026897478,0.0
-1.0,0.021919074651677934,0.0
-1.0,0.021073579205315454,0.0
-1.0,0.02068645600688549,0.0
-1.0,0.0198520146556434,0.0
-1.0,0.01758282156408361,0.0
-1.0,0.015542514849318626,0.0
-1.0,0.015503672105345406,0.0
-1.0,0.015024873838088842,0.0
-1.0,0.014867565882106809,0.0
-1.0,0.013857489049341943,0.0
-1.0,0.01360588320930784,0.0
-1.0,0.013502460593403121,0.0
-1.0,0.013459305003450595,0.0
-1.0,0.01305129361065887,0.0
-1.0,0.012909723198848611,0.0
-1.0,0.012635523018267588,0.0
-1.0,0.01255613961448007,0.0
-1.0,0.012504563691350945,0.0
-1.0,0.012424987668796185,0.0
-1.0,0.011164650982251759,0.0
-1.0,0.011047325096197233,0.0
-1.0,0.010892897033428446,0.0
-1.0,0.010855944485547673,0.0
-1.0,0.010721364252306886,0.0
-1.0,0.01060229887523206,0.0
-1.0,0.010420316622820983,0.0
-1.0,0.010269641911984092,0.0
-1.0,0.010191760362891641,0.0
-1.0,0.009705517233859338,0.0
-1.0,0.009274309316963424,0.0
-1.0,0.009107431341591239,0.0
-1.0,0.009082104310969464,0.0
-1.0,0.008879944537992427,0.0
-1.0,0.008486148549522853,0.0
-1.0,0.008218574221734904,0.0
-1.0,0.008084632608847956,0.0
-1.0,0.008041317495737466,0.0
-1.0,0.007822425938366967,0.0
-1.0,0.00747451245488821,0.0
-1.0,0.007437480728215164,0.0
-1.0,0.007111845810075364,0.0
-1.0,0.007038569520353087,0.0
-1.0,0.006901936222055106,0.0
-1.0,0.0068461138172996976,0.0
-1.0,0.00675109402529277,0.0
-1.0,0.0066967164774607265,0.0
-1.0,0.006621666191099313,0.0
-1.0,0.006540838160671008,0.0
-1.0,0.006441206501496905,0.0
-1.0,0.006405491081698382,0.0
-1.0,0.005883313030365777,0.0
-1.0,0.005825951833003191,0.0
-1.0,0.005770242695740356,0.0
-1.0,0.005736780384041601,0.0
-1.0,0.0054536910944671755,0.0
-1.0,0.005086424549615094,0.0
-1.0,0.0049970245489885596,0.0
-1.0,0.004937431574150309,0.0
-1.0,0.004714358226482925,0.0
-1.0,0.004506630656993853,0.0
-1.0,0.004486125100748487,0.0
-1.0,0.004445978002127649,0.0
-1.0,0.004413980749345572,0.0
-1.0,0.00423135816120318,0.0
-1.0,0.00417735106144359,0.0
-1.0,0.0040573360659426246,0.0
-1.0,0.004019413012615156,0.0
-1.0,0.003929415360109957,0.0
-1.0,0.0038884043337198975,0.0
-1.0,0.0038860358476156156,0.0
-1.0,0.0038247892048378683,0.0
-1.0,0.003786532773727002,0.0
-1.0,0.003753878493080938,0.0
-1.0,0.003689600286618783,0.0
-1.0,0.00361631253692341,0.0
-1.0,0.0036037210659201433,0.0
-1.0,0.0035877139601554722,0.0
-1.0,0.0035783547694077543,0.0
-1.0,0.0035752839213319706,0.0
-1.0,0.003448753050469398,0.0
-1.0,0.0034328002058335847,0.0
-1.0,0.0034189805953742706,0.0
-1.0,0.0032899006550562507,0.0
-1.0,0.0032698497087069287,0.0
-1.0,0.0032545485527144917,0.0
-1.0,0.003176876659833244,0.0
-1.0,0.003144577494952575,0.0
-1.0,0.0031213414846824215,0.0
-1.0,0.0030968254172353236,0.0
-1.0,0.0030809772777436266,0.0
-1.0,0.0030092402291851867,0.0
-1.0,0.0028552061974286475,0.0
-1.0,0.0028338013077000095,0.0
-1.0,0.0027811978458102352,0.0
-1.0,0.002771054322674029,0.0
-1.0,0.002759654508214275,0.0
-1.0,0.002751482594400349,0.0
-1.0,0.0027183299037697294,0.0
-1.0,0.0026937200189692395,0.0
-1.0,0.002689103248684378,0.0
-1.0,0.002683867802125211,0.0
-1.0,0.002679333610757469,0.0
-1.0,0.0026745378313473523,0.0
-1.0,0.0026740968583073847,0.0
-1.0,0.002651656153094601,0.0
-1.0,0.0026264030137175564,0.0
-1.0,0.0026177003822407587,0.0
-1.0,0.0025003736624678,0.0
-1.0,0.0024305189499479133,0.0
-1.0,0.0023543384764550296,0.0
-1.0,0.0023431709310233247,0.0
-1.0,0.002303598972887381,0.0
-1.0,0.0023021389359011283,0.0
-1.0,0.0022436423528656127,0.0
-1.0,0.0021937394975481608,0.0
-1.0,0.002141078154703385,0.0
-1.0,0.00210661855857368,0.0
-1.0,0.0020773634609730254,0.0
-1.0,0.0020739181342708437,0.0
-1.0,0.00202731643477548,0.0
-1.0,0.0020263053210374097,0.0
-1.0,0.002016953859015733,0.0
-1.0,0.0019962608560238912,0.0
-1.0,0.001976708487731774,0.0
-1.0,0.0019097372795038876,0.0
-1.0,0.0018842589328847872,0.0
-1.0,0.0018485655684747377,0.0
-1.0,0.0018214482089207202,0.0
-1.0,0.001817947724738553,0.0
-1.0,0.0018113960938403418,0.0
-1.0,0.0017924422674622273,0.0
-1.0,0.0017619855569271567,0.0
-1.0,0.0017523143123377048,0.0
-1.0,0.0017511657167579354,0.0
-1.0,0.0017429155043480152,0.0
-1.0,0.0017371763219883696,0.0
-1.0,0.0016674039274897428,0.0
-1.0,0.001662765817935377,0.0
-1.0,0.0016412181016831264,0.0
-1.0,0.0016360838299845104,0.0
-1.0,0.001633431985147748,0.0
-1.0,0.0016069774306343885,0.0
-1.0,0.001547298618737392,0.0
-1.0,0.001521115103345376,0.0
